<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
TSLA.US,5,20200901,184500,484.677,486.25,483.59,484.23,418382,0
TSLA.US,5,20200901,185000,484.295,484.6,482,482.36,335079,0
TSLA.US,5,20200901,185500,482.01,483.24,481,482.25,451314,0
TSLA.US,5,20200901,190000,482.13,482.55,480.41,480.533,458593,0
TSLA.US,5,20200901,190500,480.535,482.93,480.535,482.822,412503,0
TSLA.US,5,20200901,191000,482.84,483.041,480.5,481.72,388778,0
TSLA.US,5,20200901,191500,481.729,482.49,480.88,481.69,307120,0
TSLA.US,5,20200901,192000,481.706,482.1,478,479.177,772841,0
TSLA.US,5,20200901,192500,479.077,481.21,477.51,480.27,625184,0
TSLA.US,5,20200901,193000,480.54,480.7,478.05,479.5,306647,0
TSLA.US,5,20200901,193500,479.57,482.15,478.78,481.28,512318,0
TSLA.US,5,20200901,194000,481.16,482.65,481.02,481.58,431962,0
TSLA.US,5,20200901,194500,481.744,482.94,478.728,479.43,465667,0
TSLA.US,5,20200901,195000,479.39,479.5,475.75,476.468,596472,0
TSLA.US,5,20200901,195500,476.897,477.79,475.8,475.87,483191,0
TSLA.US,5,20200901,200000,475.86,476.29,475,475.39,602290,0
TSLA.US,5,20200901,200500,475.43,477.5,473.03,476.943,764425,0
TSLA.US,5,20200901,201000,476.821,479.05,476.15,478.87,537768,0
TSLA.US,5,20200901,201500,478.8,479.57,477.57,478,384395,0
TSLA.US,5,20200901,202000,478.13,479.11,477.5,478.24,332027,0
TSLA.US,5,20200901,202500,478.3,478.3,476.02,476.889,331111,0
TSLA.US,5,20200901,203000,476.99,478,475.37,477.03,361434,0
TSLA.US,5,20200901,203500,477.1,477.2,475.17,476,259105,0
TSLA.US,5,20200901,204000,475.924,476.5,473.37,473.696,479025,0
TSLA.US,5,20200901,204500,473.643,475.4,473.6,475,322778,0
TSLA.US,5,20200901,205000,475.04,476.07,474.47,475.93,351027,0
TSLA.US,5,20200901,205500,476.01,476.75,474.55,475.724,339620,0
TSLA.US,5,20200901,210000,475.68,476.75,475.15,476.347,417804,0
TSLA.US,5,20200901,210500,476.348,476.98,475.25,475.485,388962,0
TSLA.US,5,20200901,211000,475.61,475.7,473.06,473.6,460366,0
TSLA.US,5,20200901,211500,473.697,474.47,472.42,474.049,535715,0
TSLA.US,5,20200901,212000,473.94,474.8,473.5,474.326,310828,0
TSLA.US,5,20200901,212500,474.485,478.84,474.415,476.62,836257,0
TSLA.US,5,20200901,213000,476.566,477.4,475.28,476.271,363783,0
TSLA.US,5,20200901,213500,476.39,477.35,475.66,476.86,364081,0
TSLA.US,5,20200901,214000,476.984,477.77,476,476.946,436270,0
TSLA.US,5,20200901,214500,477,477.04,475.3,475.59,495511,0
TSLA.US,5,20200901,215000,475.59,476.88,475.01,475.41,709189,0
TSLA.US,5,20200901,215500,475.4,475.52,473.8,475.05,1554340,0
TSLA.US,5,20200902,153000,478.99,479.04,465.41,472.712,2061899,0
TSLA.US,5,20200902,153500,472.734,473.43,452.14,452.199,983721,0
TSLA.US,5,20200902,154000,452.455,465.76,452.14,461.63,1054800,0
TSLA.US,5,20200902,154500,462.4,462.84,458.26,461.55,1110897,0
TSLA.US,5,20200902,155000,461.52,461.89,449.76,452.148,1512044,0
TSLA.US,5,20200902,155500,452.31,453,436.01,441,1712940,0
TSLA.US,5,20200902,160000,440.693,451,440.01,447,1130209,0
TSLA.US,5,20200902,160500,447,449.73,438.46,440.83,721180,0
TSLA.US,5,20200902,161000,440.82,451.39,437.321,450.569,703736,0
TSLA.US,5,20200902,161500,450.42,455,447.23,452.747,918956,0
TSLA.US,5,20200902,162000,452.87,453.87,448.01,448.544,650485,0
TSLA.US,5,20200902,162500,448.75,451.95,446.9,451.29,449077,0
TSLA.US,5,20200902,163000,451.14,452.78,448.7,451.34,602328,0
TSLA.US,5,20200902,163500,451.524,451.62,445.31,445.804,512715,0
TSLA.US,5,20200902,164000,445.627,448.65,443.99,448.25,571028,0
TSLA.US,5,20200902,164500,448.357,449.89,447.05,448.748,459043,0
TSLA.US,5,20200902,165000,448.713,449.4,445.69,448.005,373917,0
TSLA.US,5,20200902,165500,448.4,448.4,445,445.447,326090,0
TSLA.US,5,20200902,170000,445.65,446.63,442.03,442.85,403848,0
TSLA.US,5,20200902,170500,442.615,443.89,440,440.606,594661,0
TSLA.US,5,20200902,171000,440.7,444.44,439.2,443.446,578696,0
TSLA.US,5,20200902,171500,443.22,443.22,437.31,437.83,699494,0
TSLA.US,5,20200902,172000,438.06,440.5,432.6,432.9,759332,0
TSLA.US,5,20200902,172500,432.8,433.75,423.16,429.553,1763090,0
TSLA.US,5,20200902,173000,429.247,431,421.2,421.23,1318589,0
TSLA.US,5,20200902,173500,421.21,423.99,405.121,407.744,3183888,0
TSLA.US,5,20200902,174000,407.775,423.5,407.55,423.02,2171702,0
TSLA.US,5,20200902,174500,422.75,428,422.306,425.17,1377057,0
TSLA.US,5,20200902,175000,425.27,432.493,425,431,1135742,0
TSLA.US,5,20200902,175500,431,437.09,429.19,436.83,1301530,0
TSLA.US,5,20200902,180000,436.859,438,431.19,434.398,1013449,0
TSLA.US,5,20200902,180500,434.44,441.99,434.076,440,1136948,0
TSLA.US,5,20200902,181000,439.97,443.5,437.12,437.88,1187664,0
TSLA.US,5,20200902,181500,437.76,441,436.01,439.895,707228,0
TSLA.US,5,20200902,182000,439.787,442.45,439.5,441.628,747907,0
TSLA.US,5,20200902,182500,441.899,442.45,438.5,440.31,622960,0
TSLA.US,5,20200902,183000,440.5,443.91,440.5,440.749,701397,0
TSLA.US,5,20200902,183500,440.744,446.443,440.64,445.77,774321,0
TSLA.US,5,20200902,184000,445.85,446.04,443,445.34,590512,0
TSLA.US,5,20200902,184500,445.423,445.46,439.284,440.496,496096,0
TSLA.US,5,20200902,185000,440.457,441.148,437.87,438.03,518293,0
TSLA.US,5,20200902,185500,438.05,442.979,436.6,442.596,624430,0
TSLA.US,5,20200902,190000,442.8,443.87,441.017,443,382396,0
TSLA.US,5,20200902,190500,442.69,443.3,441.01,442.27,305033,0
TSLA.US,5,20200902,191000,442.33,445.27,440,444.543,503015,0
TSLA.US,5,20200902,191500,444.7,445.05,443.03,444.51,327357,0
TSLA.US,5,20200902,192000,444.476,451.2,443,450.856,818678,0
TSLA.US,5,20200902,192500,450.905,451.128,448,448.49,736249,0
TSLA.US,5,20200902,193000,448.648,450.5,448,449.45,544977,0
TSLA.US,5,20200902,193500,449.529,450.5,446.25,446.66,496845,0
TSLA.US,5,20200902,194000,446.606,446.79,444,446.786,408136,0
TSLA.US,5,20200902,194500,446.74,448,441.5,442.97,527771,0
TSLA.US,5,20200902,195000,442.72,443,438.03,439.224,650360,0
TSLA.US,5,20200902,195500,439.122,444,439,441.35,562050,0
TSLA.US,5,20200902,200000,441.221,441.48,436.91,439.875,493885,0
TSLA.US,5,20200902,200500,440,441.5,438.82,441.49,389189,0
TSLA.US,5,20200902,201000,441.333,444,440.54,441.557,415139,0
TSLA.US,5,20200902,201500,441.818,443.93,441.5,442.845,241625,0
TSLA.US,5,20200902,202000,442.772,443.97,441.601,443.256,271470,0
TSLA.US,5,20200902,202500,443.16,443.5,441.65,442.5,247550,0
TSLA.US,5,20200902,203000,442.5,447.2,442.5,445.89,495834,0
TSLA.US,5,20200902,203500,445.833,445.9,443.64,444.996,359187,0
TSLA.US,5,20200902,204000,445.003,445.52,443.74,445.291,275503,0
TSLA.US,5,20200902,204500,445.3,447.14,444.626,446.294,359633,0
TSLA.US,5,20200902,205000,446.47,446.78,443.63,444.35,333921,0
TSLA.US,5,20200902,205500,444.294,444.95,443,444.203,208391,0
TSLA.US,5,20200902,210000,444.239,444.28,442.17,442.74,291009,0
TSLA.US,5,20200902,210500,442.756,444.06,442.1,443.42,232252,0
TSLA.US,5,20200902,211000,443.58,444.85,443,443.01,256578,0
TSLA.US,5,20200902,211500,443.173,443.58,442.06,442.06,248220,0
TSLA.US,5,20200902,212000,442.06,442.07,440.31,440.92,361369,0
TSLA.US,5,20200902,212500,440.808,442,440.11,440.48,257436,0
TSLA.US,5,20200902,213000,440.5,440.79,431.586,435.4,811900,0
TSLA.US,5,20200902,213500,435.33,438.99,433.22,437.8,516462,0
TSLA.US,5,20200902,214000,437.693,441.98,437.58,440.823,512700,0
TSLA.US,5,20200902,214500,440.845,443.69,439.61,443.661,439272,0
TSLA.US,5,20200902,215000,443.74,448,442.166,447.886,886357,0
TSLA.US,5,20200902,215500,447.876,448.729,445.01,447.37,1680029,0
TSLA.US,5,20200903,153000,407.23,419.15,405,410.99,3071290,0
TSLA.US,5,20200903,153500,410.892,425.75,410.25,425.541,999186,0
TSLA.US,5,20200903,154000,425.66,425.99,413.37,417.005,1185197,0
TSLA.US,5,20200903,154500,417.124,421.61,415.691,418.968,1174130,0
TSLA.US,5,20200903,155000,418.968,423.835,418.13,419.148,642415,0
TSLA.US,5,20200903,155500,419.219,426,419,424,814703,0
TSLA.US,5,20200903,160000,424.306,431.8,423.57,429.87,1304058,0
TSLA.US,5,20200903,160500,429.892,430.52,424.02,425.11,676056,0
TSLA.US,5,20200903,161000,425,426.99,420.52,422.712,788583,0
TSLA.US,5,20200903,161500,422.659,422.659,415,416.45,1053251,0
TSLA.US,5,20200903,162000,416.376,421.28,415,418.52,512818,0
TSLA.US,5,20200903,162500,418.24,421.19,416.5,417.31,522598,0
TSLA.US,5,20200903,163000,417.31,422.41,415.6,419.19,700727,0
TSLA.US,5,20200903,163500,419.44,420.5,411.25,411.26,546557,0
TSLA.US,5,20200903,164000,411.44,415.65,408.6,409.465,849551,0
TSLA.US,5,20200903,164500,409.402,410,405,407.573,1151512,0
TSLA.US,5,20200903,165000,408.118,415.9,407.332,414.55,695445,0
TSLA.US,5,20200903,165500,414.2,416.48,410.502,412.24,620793,0
TSLA.US,5,20200903,170000,412.098,413.24,408,408.464,531830,0
TSLA.US,5,20200903,170500,409,411.7,408,410.635,410818,0
TSLA.US,5,20200903,171000,410.361,413.5,409,410.641,559182,0
TSLA.US,5,20200903,171500,410.405,412.43,408,408,428819,0
TSLA.US,5,20200903,172000,408.01,413,408,411,475807,0
TSLA.US,5,20200903,172500,410.882,416.3,410,413.94,736131,0
TSLA.US,5,20200903,173000,413.98,415.31,412.22,414.2,418680,0
TSLA.US,5,20200903,173500,414.2,416.42,411.02,416.234,515682,0
TSLA.US,5,20200903,174000,416.107,418.76,415.72,416.254,683445,0
TSLA.US,5,20200903,174500,416.193,417.729,415,416.4,404340,0
TSLA.US,5,20200903,175000,416.48,419.6,416.48,419.055,446403,0
TSLA.US,5,20200903,175500,419.06,419.06,413.73,413.944,560561,0
TSLA.US,5,20200903,180000,413.88,414.97,412.202,414.346,440771,0
TSLA.US,5,20200903,180500,414.522,416.11,413.02,415.707,372017,0
TSLA.US,5,20200903,181000,415.729,417.5,415.02,416.494,482280,0
TSLA.US,5,20200903,181500,416.6,417.29,414.13,415.89,387816,0
TSLA.US,5,20200903,182000,415.89,415.89,411.5,411.66,391536,0
TSLA.US,5,20200903,182500,411.63,414.466,411.5,413.88,390249,0
TSLA.US,5,20200903,183000,413.91,414.28,411.02,411.415,414482,0
TSLA.US,5,20200903,183500,411.32,413.746,411,412.9,377844,0
TSLA.US,5,20200903,184000,412.888,413.7,411,411.767,350220,0
TSLA.US,5,20200903,184500,411.68,411.72,409.524,410.053,500269,0
TSLA.US,5,20200903,185000,410.2,413.2,409.17,412.532,558957,0
TSLA.US,5,20200903,185500,412.525,414.18,411.74,412.59,372790,0
TSLA.US,5,20200903,190000,412.42,412.8,410.16,411,323526,0
TSLA.US,5,20200903,190500,410.947,413.95,410.84,412.95,475858,0
TSLA.US,5,20200903,191000,413.034,415,412.23,413.986,393097,0
TSLA.US,5,20200903,191500,413.902,414.132,412,412.915,279609,0
TSLA.US,5,20200903,192000,412.935,413.49,411.505,411.9,267740,0
TSLA.US,5,20200903,192500,411.98,412.9,410.57,412.284,364953,0
TSLA.US,5,20200903,193000,412.215,412.78,409.061,410.079,562738,0
TSLA.US,5,20200903,193500,410.116,411.52,409.1,409.5,330087,0
TSLA.US,5,20200903,194000,409.52,410.5,408,408.31,478713,0
TSLA.US,5,20200903,194500,408.322,409.48,405,405.642,941137,0
TSLA.US,5,20200903,195000,405.6,410.7,405.58,409.611,754140,0
TSLA.US,5,20200903,195500,409.92,411.44,409.06,409.814,465324,0
TSLA.US,5,20200903,200000,409.791,413.94,409,412.97,700022,0
TSLA.US,5,20200903,200500,412.894,414.25,412.007,412.69,373710,0
TSLA.US,5,20200903,201000,412.78,413.233,410.5,411.308,295020,0
TSLA.US,5,20200903,201500,411.146,411.47,409.6,409.931,342073,0
TSLA.US,5,20200903,202000,409.97,410.95,409.81,410.314,271210,0
TSLA.US,5,20200903,202500,410.44,411.7,408.66,411.355,424327,0
TSLA.US,5,20200903,203000,411.327,413.3,410.81,411.339,450453,0
TSLA.US,5,20200903,203500,411.21,412,410.01,410.721,320136,0
TSLA.US,5,20200903,204000,410.86,411.54,409.4,409.745,334021,0
TSLA.US,5,20200903,204500,409.77,410.75,408.85,409.63,370893,0
TSLA.US,5,20200903,205000,409.687,410,408.5,408.9,329695,0
TSLA.US,5,20200903,205500,408.841,408.9,405.1,405.229,666725,0
TSLA.US,5,20200903,210000,405.22,407.19,402.36,403.494,1298777,0
TSLA.US,5,20200903,210500,403.469,407.138,402.22,404.4,797037,0
TSLA.US,5,20200903,211000,404.417,406,403.02,406,469349,0
TSLA.US,5,20200903,211500,405.867,406.45,404,404.17,405878,0
TSLA.US,5,20200903,212000,404.3,404.48,402.1,403.01,568714,0
TSLA.US,5,20200903,212500,403.1,405.4,402.501,403.478,600260,0
TSLA.US,5,20200903,213000,403.516,404.88,402,402.192,526443,0
TSLA.US,5,20200903,213500,402.282,406.476,402.071,405.398,682314,0
TSLA.US,5,20200903,214000,405.33,408.76,403.87,407.14,717662,0
TSLA.US,5,20200903,214500,406.87,408.23,405.2,405.365,565423,0
TSLA.US,5,20200903,215000,405.24,406.26,403.74,405.635,760148,0
TSLA.US,5,20200903,215500,405.635,407.64,404.89,407,1623517,0
TSLA.US,5,20200904,153000,402.81,424.69,402.16,421.01,3111082,0
TSLA.US,5,20200904,153500,420.17,428,416.01,416.5,1474380,0
TSLA.US,5,20200904,154000,416.64,420.52,403.01,405.62,1494441,0
TSLA.US,5,20200904,154500,405.855,406.97,390,397.444,1286844,0
TSLA.US,5,20200904,155000,397.473,404.85,390,390.46,1001802,0
TSLA.US,5,20200904,155500,390.759,396,385.8,389.11,1386992,0
TSLA.US,5,20200904,160000,389.36,398.96,387,398.45,1222458,0
TSLA.US,5,20200904,160500,396.87,401,394,397,536757,0
TSLA.US,5,20200904,161000,397.213,399.4,389.489,390.147,687842,0
TSLA.US,5,20200904,161500,390.61,393.95,388.11,389.411,620569,0
TSLA.US,5,20200904,162000,388.961,397.53,388.49,393.45,462152,0
TSLA.US,5,20200904,162500,393.789,395,386.88,387.01,665155,0
TSLA.US,5,20200904,163000,387.5,390.37,381.18,383.28,767770,0
TSLA.US,5,20200904,163500,383.04,384.7,375,380.24,1192286,0
TSLA.US,5,20200904,164000,380.465,380.6,372.02,372.6,709559,0
TSLA.US,5,20200904,164500,372.5,383.46,372.5,383.14,862455,0
TSLA.US,5,20200904,165000,383.14,383.38,379.6,382.56,436158,0
TSLA.US,5,20200904,165500,382.575,389,381.55,386.13,577508,0
TSLA.US,5,20200904,170000,386.053,386.053,377.64,381.19,490590,0
TSLA.US,5,20200904,170500,380.644,382,377.393,378.965,448520,0
TSLA.US,5,20200904,171000,378.365,387.395,378.03,387.291,640570,0
TSLA.US,5,20200904,171500,387.26,387.4,381.055,384.65,374295,0
TSLA.US,5,20200904,172000,384.86,386.715,382.2,382.256,379184,0
TSLA.US,5,20200904,172500,382.645,383.68,380.005,382.213,300465,0
TSLA.US,5,20200904,173000,382.02,386.55,382.02,385.02,441642,0
TSLA.US,5,20200904,173500,384.87,390.8,384.22,389.081,747222,0
TSLA.US,5,20200904,174000,389.24,390,385.87,386.599,469086,0
TSLA.US,5,20200904,174500,386.74,390.4,386.36,389.02,360088,0
TSLA.US,5,20200904,175000,389.2,398.85,388.85,398.11,1085135,0
TSLA.US,5,20200904,175500,397.97,402.49,395,401.475,909311,0
TSLA.US,5,20200904,180000,401.485,403.2,394.41,396.051,969695,0
TSLA.US,5,20200904,180500,395.91,398.562,394.056,394.359,460945,0
TSLA.US,5,20200904,181000,394.58,398.49,394.283,397.772,497175,0
TSLA.US,5,20200904,181500,397.715,399.69,397.23,398.251,452711,0
TSLA.US,5,20200904,182000,398.3,406.248,398.3,406,948902,0
TSLA.US,5,20200904,182500,405.935,411.1,401.611,410.745,1363987,0
TSLA.US,5,20200904,183000,410.41,417.99,407.93,417.47,1679432,0
TSLA.US,5,20200904,183500,417.22,418.98,408.21,409.07,1631136,0
TSLA.US,5,20200904,184000,409.458,412.49,406.561,410.14,1069486,0
TSLA.US,5,20200904,184500,410.21,410.595,407.16,408.11,648616,0
TSLA.US,5,20200904,185000,408.12,408.36,402,406.229,937902,0
TSLA.US,5,20200904,185500,406.289,411.8,404.5,409.75,914496,0
TSLA.US,5,20200904,190000,410.07,410.47,402.5,402.5,723753,0
TSLA.US,5,20200904,190500,402.5,406.187,400.1,404.505,710898,0
TSLA.US,5,20200904,191000,404.5,407.99,402.4,404.98,556669,0
TSLA.US,5,20200904,191500,404.693,404.98,400.5,400.51,470658,0
TSLA.US,5,20200904,192000,400.705,404.52,400.5,402.51,554560,0
TSLA.US,5,20200904,192500,402.578,405.98,402.3,403.36,480657,0
TSLA.US,5,20200904,193000,403.025,403.98,401.5,402.85,250105,0
TSLA.US,5,20200904,193500,402.925,407.48,402.86,407.32,508128,0
TSLA.US,5,20200904,194000,407.374,408.75,406,407.26,512183,0
TSLA.US,5,20200904,194500,407.5,409,405.05,405.2,445831,0
TSLA.US,5,20200904,195000,405.335,405.5,403.11,405.287,396591,0
TSLA.US,5,20200904,195500,405.38,407,404.05,404.75,291003,0
TSLA.US,5,20200904,200000,404.85,407.4,404.31,406.23,326575,0
TSLA.US,5,20200904,200500,406.47,408.3,405.32,406.059,416904,0
TSLA.US,5,20200904,201000,405.955,406.98,404.104,404.56,307248,0
TSLA.US,5,20200904,201500,404.56,407,404.271,405.85,297830,0
TSLA.US,5,20200904,202000,405.76,406.41,404.5,405.864,260598,0
TSLA.US,5,20200904,202500,406.022,408.2,405,407.29,422201,0
TSLA.US,5,20200904,203000,407.29,410.3,405.6,408.943,485729,0
TSLA.US,5,20200904,203500,409.123,413.34,408.815,412.62,872739,0
TSLA.US,5,20200904,204000,412.305,414.95,412.1,413.44,742721,0
TSLA.US,5,20200904,204500,413.389,415.59,411.45,411.686,790711,0
TSLA.US,5,20200904,205000,411.729,413.68,410.11,413.2,478151,0
TSLA.US,5,20200904,205500,413.135,419,413.06,418.36,970304,0
TSLA.US,5,20200904,210000,418.54,418.95,414.1,416.16,779389,0
TSLA.US,5,20200904,210500,416.21,422,415.6,421.365,1010376,0
TSLA.US,5,20200904,211000,421.35,421.51,415.6,416.55,836450,0
TSLA.US,5,20200904,211500,416.47,421.11,415.83,420.22,670490,0
TSLA.US,5,20200904,212000,420.2,425.5,419.5,423.81,1191812,0
TSLA.US,5,20200904,212500,423.88,426.77,421.32,425.58,984404,0
TSLA.US,5,20200904,213000,425.81,425.86,420.51,422.171,825938,0
TSLA.US,5,20200904,213500,422.2,423,415.52,418.735,921892,0
TSLA.US,5,20200904,214000,418.87,420,417,418.775,518531,0
TSLA.US,5,20200904,214500,418.7,423.75,418.62,421.132,770911,0
TSLA.US,5,20200904,215000,421,422.78,420.55,420.99,596935,0
TSLA.US,5,20200904,215500,420.93,420.97,417.637,418.32,1385279,0
TSLA.US,5,20200908,153000,356,359.14,348.5,355.696,3506927,0
TSLA.US,5,20200908,153500,355.63,359.71,346.38,347.23,1674998,0
TSLA.US,5,20200908,154000,347.51,348.5,336,339.71,2457343,0
TSLA.US,5,20200908,154500,339.834,343.915,338.82,341.3,1539593,0
TSLA.US,5,20200908,155000,341.71,346,340.25,340.595,1132677,0
TSLA.US,5,20200908,155500,340.296,348.599,340.296,347.941,1173102,0
TSLA.US,5,20200908,160000,348.107,349.65,343.53,346.229,1134269,0
TSLA.US,5,20200908,160500,346.3,356,345.33,354.164,1108647,0
TSLA.US,5,20200908,161000,354.24,361.73,353.8,361.199,1391694,0
TSLA.US,5,20200908,161500,361,365.26,358.02,363.38,1274193,0
TSLA.US,5,20200908,162000,363.15,364.61,359.01,361.72,1035232,0
TSLA.US,5,20200908,162500,361.726,368.72,361.525,364.83,1031900,0
TSLA.US,5,20200908,163000,365.375,368.337,359.76,360.68,945265,0
TSLA.US,5,20200908,163500,360.6,363.67,355.28,363.117,861635,0
TSLA.US,5,20200908,164000,363.05,363.38,357,360.245,538977,0
TSLA.US,5,20200908,164500,360.19,360.61,353,353.02,457721,0
TSLA.US,5,20200908,165000,353.49,358.8,353,356.85,474409,0
TSLA.US,5,20200908,165500,356.611,362.79,355.25,361.555,647525,0
TSLA.US,5,20200908,170000,361.69,361.99,358,359.302,435549,0
TSLA.US,5,20200908,170500,359.233,360.9,356,357.347,363533,0
TSLA.US,5,20200908,171000,357.503,362,357.32,360.02,501035,0
TSLA.US,5,20200908,171500,360.208,362.8,359,361.02,403166,0
TSLA.US,5,20200908,172000,361.13,361.23,356,357.513,415614,0
TSLA.US,5,20200908,172500,357.78,358.97,356.2,357.329,330462,0
TSLA.US,5,20200908,173000,357.418,358.71,351,351.895,858463,0
TSLA.US,5,20200908,173500,352,352.85,350.15,350.655,630544,0
TSLA.US,5,20200908,174000,350.716,353.69,347.26,352.2,1056502,0
TSLA.US,5,20200908,174500,352.08,355,351.58,355,616062,0
TSLA.US,5,20200908,175000,355,355.61,352.35,353.591,510475,0
TSLA.US,5,20200908,175500,353.55,358.25,352.42,356.54,642881,0
TSLA.US,5,20200908,180000,356.57,358.09,353.2,355.67,558885,0
TSLA.US,5,20200908,180500,355.83,359,355.64,357.88,582205,0
TSLA.US,5,20200908,181000,357.98,360,357,358.27,794573,0
TSLA.US,5,20200908,181500,358.275,359.4,355,356.27,436999,0
TSLA.US,5,20200908,182000,356.25,356.8,354.12,356.014,354957,0
TSLA.US,5,20200908,182500,356,356.8,353,353.066,493574,0
TSLA.US,5,20200908,183000,353.184,355.25,352.55,354.11,419269,0
TSLA.US,5,20200908,183500,354.02,354.55,353,353.26,376653,0
TSLA.US,5,20200908,184000,353.26,353.583,350.07,351.113,593542,0
TSLA.US,5,20200908,184500,351.02,353.77,350.51,352.262,512503,0
TSLA.US,5,20200908,185000,352.29,352.29,348,348.405,806131,0
TSLA.US,5,20200908,185500,348.444,350.37,348.25,348.459,488385,0
TSLA.US,5,20200908,190000,348.44,348.66,344,344.318,962028,0
TSLA.US,5,20200908,190500,344.36,346.75,343,343.203,724524,0
TSLA.US,5,20200908,191000,343.331,347.5,343,347.23,647292,0
TSLA.US,5,20200908,191500,347.177,348.75,345.51,345.709,581210,0
TSLA.US,5,20200908,192000,345.741,346.82,345.1,346.258,387902,0
TSLA.US,5,20200908,192500,346.05,347.43,342.2,342.52,589075,0
TSLA.US,5,20200908,193000,342.615,344.75,342,344.604,739830,0
TSLA.US,5,20200908,193500,344.69,347.37,344,346.688,518652,0
TSLA.US,5,20200908,194000,346.78,348.78,346.11,347.15,533157,0
TSLA.US,5,20200908,194500,347,350,346,349.42,550812,0
TSLA.US,5,20200908,195000,349.43,350,347.06,348.82,472248,0
TSLA.US,5,20200908,195500,348.895,349.15,345.35,346.175,392711,0
TSLA.US,5,20200908,200000,346.25,347.9,345,345.36,394298,0
TSLA.US,5,20200908,200500,345.23,347.88,345,347.696,404135,0
TSLA.US,5,20200908,201000,347.674,349.8,345.76,346.41,473039,0
TSLA.US,5,20200908,201500,346.39,346.99,344.1,344.817,452181,0
TSLA.US,5,20200908,202000,344.8,345.983,342,342.803,486535,0
TSLA.US,5,20200908,202500,342.78,344.77,342,343.102,488681,0
TSLA.US,5,20200908,203000,342.8,344,341.23,342.82,490103,0
TSLA.US,5,20200908,203500,343.25,344.27,340.25,340.66,675183,0
TSLA.US,5,20200908,204000,340.7,341.9,339,339.03,1145235,0
TSLA.US,5,20200908,204500,339,340.98,337,339.335,881493,0
TSLA.US,5,20200908,205000,339.21,339.99,336.36,336.92,713862,0
TSLA.US,5,20200908,205500,336.845,341.438,336.845,340.365,868262,0
TSLA.US,5,20200908,210000,340.43,340.512,336,336.33,707443,0
TSLA.US,5,20200908,210500,336.34,337.84,335.18,336.6,988655,0
TSLA.US,5,20200908,211000,336.59,340.21,336.5,339.58,688089,0
TSLA.US,5,20200908,211500,339.416,339.89,336,336.485,745402,0
TSLA.US,5,20200908,212000,336.517,339.199,336.3,337.24,714447,0
TSLA.US,5,20200908,212500,337.16,339.41,336.36,338.725,626815,0
TSLA.US,5,20200908,213000,338.72,341.49,338.16,338.61,791272,0
TSLA.US,5,20200908,213500,338.55,339.57,336.02,337.16,675862,0
TSLA.US,5,20200908,214000,337.046,337.31,335.02,335.53,1034490,0
TSLA.US,5,20200908,214500,335.455,335.69,331.27,332,1651674,0
TSLA.US,5,20200908,215000,332,333.48,330.5,331.076,1657069,0
TSLA.US,5,20200908,215500,331,331.75,329.88,330.21,2417893,0
TSLA.US,5,20200909,153000,356.6,357.88,347.2,352.71,2670214,0
TSLA.US,5,20200909,153500,352.7,357.252,350.15,352.47,870477,0
TSLA.US,5,20200909,154000,352.32,364.268,351.01,360.999,1474384,0
TSLA.US,5,20200909,154500,361.259,364.99,358.31,363.41,1813630,0
TSLA.US,5,20200909,155000,363.65,363.84,356.407,358.71,734278,0
TSLA.US,5,20200909,155500,358.91,362.66,358,360.95,770611,0
TSLA.US,5,20200909,160000,360.86,361.56,357.02,359.92,880158,0
TSLA.US,5,20200909,160500,359.92,360.27,352.671,353.559,649554,0
TSLA.US,5,20200909,161000,353.53,355.5,348.51,351.75,1088218,0
TSLA.US,5,20200909,161500,352.2,354.7,350.11,351.11,750427,0
TSLA.US,5,20200909,162000,350.73,354.89,350,352.54,608425,0
TSLA.US,5,20200909,162500,352.61,357,352.47,356.02,790482,0
TSLA.US,5,20200909,163000,356,358,355.01,355.35,728444,0
TSLA.US,5,20200909,163500,355.35,357.2,353.01,355,406120,0
TSLA.US,5,20200909,164000,354.878,355.31,352.1,353.7,478208,0
TSLA.US,5,20200909,164500,353.565,356.15,353.5,354.68,440877,0
TSLA.US,5,20200909,165000,354.626,355.5,351.46,351.85,437188,0
TSLA.US,5,20200909,165500,351.63,352.99,350.33,351.21,554908,0
TSLA.US,5,20200909,170000,351.57,353.85,351.488,353,419328,0
TSLA.US,5,20200909,170500,353,353.03,345.22,346.94,791125,0
TSLA.US,5,20200909,171000,347,347.48,343.58,346.3,928513,0
TSLA.US,5,20200909,171500,346.238,347.45,341.51,343.392,898559,0
TSLA.US,5,20200909,172000,343.372,348.09,342.34,347.331,791898,0
TSLA.US,5,20200909,172500,347.42,349.68,346.7,349.296,655164,0
TSLA.US,5,20200909,173000,349.262,349.5,346.3,347.525,470006,0
TSLA.US,5,20200909,173500,347.58,352.5,347.45,351.81,756309,0
TSLA.US,5,20200909,174000,351.97,352.01,349,350.353,469105,0
TSLA.US,5,20200909,174500,350.28,351.3,348.53,349.45,378312,0
TSLA.US,5,20200909,175000,349.34,350,348.19,348.293,301882,0
TSLA.US,5,20200909,175500,348.42,348.64,346,346.85,368372,0
TSLA.US,5,20200909,180000,346.86,350.33,346.81,348.673,407682,0
TSLA.US,5,20200909,180500,348.795,350,348.34,348.99,305677,0
